preferredName_A	preferredName_B	score
NDUFV2	NDUFS7	0.999
NDUFV2	NDUFB4	0.999
NDUFV2	NDUFB6	0.999
NDUFV2	NDUFA10	0.999
NDUFV2	NDUFS8	0.999
NDUFV2	NDUFA8	0.999
NDUFV2	NDUFA2	0.999
NDUFV2	NDUFS5	0.999
NDUFV2	NDUFS2	0.999
NDUFV2	NDUFB10	0.999
NDUFV2	NDUFV3	0.999
NDUFV2	MT-ND2	0.999
NDUFV2	UQCRFS1	0.999
NDUFV2	NDUFV1	0.999
NDUFV2	NDUFS3	0.999
NDUFV2	MT-ND1	0.999
NDUFV2	NDUFB9	0.999
NDUFV2	NDUFA3	0.999
NDUFV2	NDUFB7	0.999
NDUFV2	NDUFA11	0.999
NDUFV2	NDUFA1	0.999
NDUFV2	CYC1	0.999
NDUFV2	NDUFS4	0.999
NDUFV2	NDUFA7	0.999
NDUFV2	NDUFA9	0.999
NDUFV2	MT-ND5	0.999
NDUFV2	NDUFA5	0.999
NDUFV2	NDUFB11	0.999
NDUFV2	NDUFS6	0.999
NDUFV2	NDUFA6	0.999
NDUFV2	NDUFB8	0.999
NDUFV2	SDHB	0.999
NDUFV2	UQCRB	0.999
NDUFV2	NDUFA12	0.999
NDUFV2	MT-ND4	0.999
NDUFV2	MT-ND3	0.999
NDUFV2	NDUFB5	0.999
NDUFV2	NDUFA13	0.999
NDUFV2	NDUFC2	0.999
NDUFV2	NDUFB3	0.999
NDUFV2	NDUFS1	0.999
NDUFV2	NDUFAB1	0.999
NDUFV2	NDUFC1	0.999
NDUFV2	NDUFB1	0.998
NDUFV2	MT-ND4L	0.998
NDUFV2	UQCR10	0.997
NDUFV2	NDUFB2	0.997
NDUFV2	UQCRC2	0.996
NDUFV2	UQCRC1	0.996
NDUFV2	UQCRQ	0.995
